#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:P_deduplicated_no_nonsense" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:P_deduplicated_no_nonsense" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:P_deduplicated_no_nonsense" spec="beast.evolution.tree.Tree">
#                <trait dateFormat="yyyy-M-dd" id="dateTrait.t:P_deduplicated_no_nonsense" spec="beast.evolution.tree.TraitSet" traitname="date" value="AF212302=1999-12-08,AF376747=2001-05-04,AJ627196=2004-02-10,AY988601=2004-01-01,FJ513078=2007-01-01,FN869553=2008-01-01,JN808857=2008-01-01,JN808864=2010-01-01,MH396625=2018-05-17,MH523642=2018-05-17,MH891774=2018-05-17,MK575060=2013-04-11,MK575061=2013-04-11,MK575062=2013-04-11,MK575067=2013-04-11,MK575068=2013-04-11,MK673559=1999-03-25,MK673565=2004-02-09,MK673566=2004-03-29,MK673567=2004-04-19,MK673568=2008-02-28,MK673570=2011-02-11,MK673571=2011-02-01,MK673572=2011-02-01,MK673576=2011-01-01,MK673578=2011-03-08,MK673579=2012-01-20,MK673580=2012-01-20,MK673581=2012-01-21,MK673582=2012-04-05,MK673583=2013-01-22,MK673584=2015-01-05,MK673585=2015-03-18,MK673586=2015-03-21,MK673587=2015-01-19,MK673588=2015-02-27,MK673589=2014-02-06,MK673590=2014-02-07,MK673591=2014-02-04,MK673592=2014-01-20,MK801755=2003-01-01,MN549402=2019-06-10,MN549403=2019-06-10,MN549404=2019-06-10,MN549405=2019-06-10,MN549406=2019-06-10,MN549407=2019-06-10,MN549409=2019-06-10,MN549410=2019-06-10,MW535746=2017-05-21">
#                    <taxa id="TaxonSet.P_deduplicated_no_nonsense" spec="beast.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.P_deduplicated_no_nonsense"/>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:P_deduplicated_no_nonsense" name="distribution" x="@birthRate.t:P_deduplicated_no_nonsense">
#            <Uniform id="Uniform.4" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:P_deduplicated_no_nonsense" name="distribution">
#            <parameter id="clockRate.c:P_deduplicated_no_nonsense" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.3" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	YuleModel	birthRate
5235000	-365.06043315549834	NaN	-365.06043315549834	NaN	2919.995086782581	Infinity	-365.06043315549834	0.0019145120727511148
5236000	-379.2398692523032	NaN	-379.2398692523032	NaN	3096.398084570153	Infinity	-379.2398692523032	0.0011029146525882475
5237000	-414.2420812153597	NaN	-414.2420812153597	NaN	6551.912070680428	Infinity	-414.2420812153597	5.218485325459126E-4
5238000	-396.5692577502369	NaN	-396.5692577502369	NaN	4227.996571449605	Infinity	-396.5692577502369	7.686040240990673E-4
5239000	-394.42451811041195	NaN	-394.42451811041195	NaN	3718.753285277668	Infinity	-394.42451811041195	8.87798538367028E-4
5240000	-374.5074584814303	NaN	-374.5074584814303	NaN	3041.759849239997	Infinity	-374.5074584814303	0.0011228462322299554
5241000	-397.2706640992524	NaN	-397.2706640992524	NaN	2957.2823310849612	Infinity	-397.2706640992524	7.127868424176249E-4
5242000	-387.85315378273253	NaN	-387.85315378273253	NaN	2728.523614630827	Infinity	-387.85315378273253	0.0010134320568028008
5243000	-359.03162099671795	NaN	-359.03162099671795	NaN	1947.5472087413268	Infinity	-359.03162099671795	0.0017899337322567696
5244000	-351.3835706346094	NaN	-351.3835706346094	NaN	1298.2378165152857	Infinity	-351.3835706346094	0.0018421652924188704
5245000	-333.6605982699299	NaN	-333.6605982699299	NaN	949.1824946274429	Infinity	-333.6605982699299	0.0029854954968645416
5246000	-336.73802505475476	NaN	-336.73802505475476	NaN	892.2839610937053	Infinity	-336.73802505475476	0.0027818691097948483
5247000	-327.8578453595416	NaN	-327.8578453595416	NaN	1089.8530235108356	Infinity	-327.8578453595416	0.0034824765849111846
5248000	-341.7291442612797	NaN	-341.7291442612797	NaN	1567.0576574799138	Infinity	-341.7291442612797	0.0024485558368328394
5249000	-361.9328122007883	NaN	-361.9328122007883	NaN	2728.4119473493934	Infinity	-361.9328122007883	0.002329097413474202
5250000	-380.86504477165323	NaN	-380.86504477165323	NaN	3257.4312208234755	Infinity	-380.86504477165323	0.0012576390490107881
5251000	-409.93292115058944	NaN	-409.93292115058944	NaN	6147.367138976651	Infinity	-409.93292115058944	6.668175106025834E-4
5252000	-397.1316495468248	NaN	-397.1316495468248	NaN	4166.506956473992	Infinity	-397.1316495468248	7.525367360666287E-4
5253000	-431.20192826848785	NaN	-431.20192826848785	NaN	6166.863557394124	Infinity	-431.20192826848785	4.0029055627665764E-4
5254000	-436.0247843258936	NaN	-436.0247843258936	NaN	6164.1501383312	Infinity	-436.0247843258936	4.383920365035136E-4
5255000	-405.343627309031	NaN	-405.343627309031	NaN	5458.461550969771	Infinity	-405.343627309031	8.545505670391283E-4
5256000	-391.0762271277866	NaN	-391.0762271277866	NaN	4208.092875511224	Infinity	-391.0762271277866	8.547264840106091E-4
5257000	-385.5947084443032	NaN	-385.5947084443032	NaN	3623.1995934400265	Infinity	-385.5947084443032	0.0011013808676328435
5258000	-375.5672396859118	NaN	-375.5672396859118	NaN	3192.554298933553	Infinity	-375.5672396859118	0.0013427855245209462
5259000	-339.5317369801983	NaN	-339.5317369801983	NaN	1367.7060798308	Infinity	-339.5317369801983	0.0020293943019044774
5260000	-339.9744733606963	NaN	-339.9744733606963	NaN	1336.491677381085	Infinity	-339.9744733606963	0.0027405129995411804
5261000	-346.7598456912	NaN	-346.7598456912	NaN	1486.401428428753	Infinity	-346.7598456912	0.0027232480905275405
5262000	-377.5167821277395	NaN	-377.5167821277395	NaN	2105.1776315761776	Infinity	-377.5167821277395	0.0015977939059452554
5263000	-345.13008314072846	NaN	-345.13008314072846	NaN	1229.9966279297726	Infinity	-345.13008314072846	0.0019082273574916135
5264000	-373.30756357876504	NaN	-373.30756357876504	NaN	2114.6727896268367	Infinity	-373.30756357876504	0.0014677610219127049
5265000	-375.3971863319064	NaN	-375.3971863319064	NaN	2354.1570936847706	Infinity	-375.3971863319064	0.0016492192236517364
5266000	-373.52100610878506	NaN	-373.52100610878506	NaN	2316.8999176475695	Infinity	-373.52100610878506	0.0010591990588236192
5267000	-401.71641821614014	NaN	-401.71641821614014	NaN	4448.165810895272	Infinity	-401.71641821614014	8.096128824049795E-4
5268000	-358.5315696004819	NaN	-358.5315696004819	NaN	1897.419968160821	Infinity	-358.5315696004819	0.002515079543921294
5269000	-340.2341492704377	NaN	-340.2341492704377	NaN	1352.4556438297197	Infinity	-340.2341492704377	0.002315269711462401
5270000	-355.9092431744246	NaN	-355.9092431744246	NaN	2216.8607255634683	Infinity	-355.9092431744246	0.0016570635277190179
5271000	-352.13040904983757	NaN	-352.13040904983757	NaN	1383.7296765869373	Infinity	-352.13040904983757	0.002835366242949409
5272000	-307.3002671394721	NaN	-307.3002671394721	NaN	613.9837578548727	Infinity	-307.3002671394721	0.004816331202233266
5273000	-305.7545550744924	NaN	-305.7545550744924	NaN	500.47199794651857	Infinity	-305.7545550744924	0.007132665151990823
5274000	-299.6127290332588	NaN	-299.6127290332588	NaN	577.5626134343325	Infinity	-299.6127290332588	0.006876889265468144
5275000	-305.06567351283604	NaN	-305.06567351283604	NaN	965.1769972554551	Infinity	-305.06567351283604	0.0043860718114163266
5276000	-307.65704874640124	NaN	-307.65704874640124	NaN	640.2592214261815	Infinity	-307.65704874640124	0.005351605639306658
5277000	-304.3436437013469	NaN	-304.3436437013469	NaN	604.6508390158249	Infinity	-304.3436437013469	0.005680064781586886
5278000	-324.3829514127983	NaN	-324.3829514127983	NaN	1044.615907253932	Infinity	-324.3829514127983	0.00349989936469371
5279000	-332.2443983962415	NaN	-332.2443983962415	NaN	1159.0104558856226	Infinity	-332.2443983962415	0.003961000736220365
5280000	-354.9504801566037	NaN	-354.9504801566037	NaN	2019.7770882501331	Infinity	-354.9504801566037	0.0019516372461527763
5281000	-355.4160069553975	NaN	-355.4160069553975	NaN	2008.68042512749	Infinity	-355.4160069553975	0.0018816206817951887
5282000	-334.7241132475558	NaN	-334.7241132475558	NaN	1756.9045923986425	Infinity	-334.7241132475558	0.0030611623560510585
5283000	-414.4412544536568	NaN	-414.4412544536568	NaN	9599.059035653441	Infinity	-414.4412544536568	6.665079035680757E-4
5284000	-425.44556612786346	NaN	-425.44556612786346	NaN	7919.858359332893	Infinity	-425.44556612786346	3.868935424380341E-4
5285000	-411.4841117881225	NaN	-411.4841117881225	NaN	6801.494360045074	Infinity	-411.4841117881225	6.676212096666573E-4
5286000	-437.4412700661652	NaN	-437.4412700661652	NaN	9215.695277996114	Infinity	-437.4412700661652	4.441331089997618E-4
5287000	-438.49797242287417	NaN	-438.49797242287417	NaN	8744.225409502202	Infinity	-438.49797242287417	3.405140509453777E-4
5288000	-446.03263620104747	NaN	-446.03263620104747	NaN	12003.118608817651	Infinity	-446.03263620104747	3.311361465272673E-4
5289000	-419.5816834300751	NaN	-419.5816834300751	NaN	6093.365486835773	Infinity	-419.5816834300751	5.255671714642244E-4
5290000	-412.3582459301326	NaN	-412.3582459301326	NaN	5202.302427962505	Infinity	-412.3582459301326	7.167877564975615E-4
5291000	-413.5180013320893	NaN	-413.5180013320893	NaN	6155.97722861508	Infinity	-413.5180013320893	7.141640048709091E-4
5292000	-396.92554684515085	NaN	-396.92554684515085	NaN	5952.154669551809	Infinity	-396.92554684515085	7.705401235200462E-4
5293000	-382.81573920373285	NaN	-382.81573920373285	NaN	2808.7263567683126	Infinity	-382.81573920373285	0.0013579390775368448
5294000	-362.3213718385699	NaN	-362.3213718385699	NaN	2073.1499139420903	Infinity	-362.3213718385699	0.0016408506339385324
5295000	-358.2709622822289	NaN	-358.2709622822289	NaN	2433.769449037055	Infinity	-358.2709622822289	0.002218526755986308
5296000	-343.2365759999418	NaN	-343.2365759999418	NaN	1665.471200624846	Infinity	-343.2365759999418	0.0022333031828132384
5297000	-314.57950589333734	NaN	-314.57950589333734	NaN	1545.6966456969167	Infinity	-314.57950589333734	0.004755745911724289
5298000	-329.3445132135624	NaN	-329.3445132135624	NaN	862.5540225496005	Infinity	-329.3445132135624	0.003366772572806638
5299000	-337.22939700500564	NaN	-337.22939700500564	NaN	1523.3770563688972	Infinity	-337.22939700500564	0.002708445521357731
5300000	-352.88490716881955	NaN	-352.88490716881955	NaN	2053.72824262881	Infinity	-352.88490716881955	0.0017400052069824249
5301000	-375.20673185332817	NaN	-375.20673185332817	NaN	2977.401978456146	Infinity	-375.20673185332817	0.001306466179039229
5302000	-323.7114311668284	NaN	-323.7114311668284	NaN	836.6152120061041	Infinity	-323.7114311668284	0.0027643844623476523
5303000	-319.96443513492284	NaN	-319.96443513492284	NaN	636.086501163106	Infinity	-319.96443513492284	0.0036473906172429364
5304000	-311.6444915163048	NaN	-311.6444915163048	NaN	729.0723273765157	Infinity	-311.6444915163048	0.003798248346409007
5305000	-340.11466544846127	NaN	-340.11466544846127	NaN	1349.191896105338	Infinity	-340.11466544846127	0.0027577722333563585
5306000	-364.227004909894	NaN	-364.227004909894	NaN	2100.8146207246864	Infinity	-364.227004909894	0.0015374801105484664
5307000	-382.3436768059547	NaN	-382.3436768059547	NaN	2920.106371767112	Infinity	-382.3436768059547	0.0013302665717189876
5308000	-378.03180437482763	NaN	-378.03180437482763	NaN	2461.042076039519	Infinity	-378.03180437482763	0.0010763214795805995
5309000	-358.0272353743938	NaN	-358.0272353743938	NaN	2427.8260040293635	Infinity	-358.0272353743938	0.002078857378362764
5310000	-344.2052611526287	NaN	-344.2052611526287	NaN	1787.6868661565345	Infinity	-344.2052611526287	0.0022670126831898676
5311000	-339.5156311363483	NaN	-339.5156311363483	NaN	957.9796081134219	Infinity	-339.5156311363483	0.0028782267078253467
5312000	-333.04528448145703	NaN	-333.04528448145703	NaN	945.878680644	Infinity	-333.04528448145703	0.0027995272263873906
5313000	-302.69534265369936	NaN	-302.69534265369936	NaN	431.3877429016624	Infinity	-302.69534265369936	0.004728398911147575
5314000	-328.43014279681427	NaN	-328.43014279681427	NaN	1264.6947370886032	Infinity	-328.43014279681427	0.004057549822825437
5315000	-331.23041622676226	NaN	-331.23041622676226	NaN	1347.0355362426583	Infinity	-331.23041622676226	0.003602883387517423
5316000	-323.0038395363169	NaN	-323.0038395363169	NaN	926.9134451627937	Infinity	-323.0038395363169	0.0035080787377686647
5317000	-343.1162988114663	NaN	-343.1162988114663	NaN	1300.6939468598714	Infinity	-343.1162988114663	0.002955392026169253
5318000	-315.6567623193113	NaN	-315.6567623193113	NaN	963.5523980627172	Infinity	-315.6567623193113	0.004651919944457941
5319000	-325.3910094430742	NaN	-325.3910094430742	NaN	960.5829235652262	Infinity	-325.3910094430742	0.0035484086826846595
5320000	-332.17325311432865	NaN	-332.17325311432865	NaN	1017.3779351379284	Infinity	-332.17325311432865	0.003375430021744837
5321000	-336.92511369721865	NaN	-336.92511369721865	NaN	1379.5711597097147	Infinity	-336.92511369721865	0.0028231622311913605
5322000	-327.36619007298566	NaN	-327.36619007298566	NaN	962.4308959822392	Infinity	-327.36619007298566	0.0034474481683159507
5323000	-314.17353487099024	NaN	-314.17353487099024	NaN	742.3305760819255	Infinity	-314.17353487099024	0.004576474373201159
5324000	-313.74421915721933	NaN	-313.74421915721933	NaN	714.2766558850805	Infinity	-313.74421915721933	0.004802205372267263
5325000	-291.85650952699916	NaN	-291.85650952699916	NaN	440.3323700243556	Infinity	-291.85650952699916	0.005977127403465795
5326000	-310.4843012492966	NaN	-310.4843012492966	NaN	779.3617320195418	Infinity	-310.4843012492966	0.006412419999357354
5327000	-292.7131081535539	NaN	-292.7131081535539	NaN	516.3290777747937	Infinity	-292.7131081535539	0.007385112623643359
5328000	-319.3854166760134	NaN	-319.3854166760134	NaN	761.8390847275252	Infinity	-319.3854166760134	0.004422806313110167
5329000	-303.4356629918867	NaN	-303.4356629918867	NaN	525.3392437856504	Infinity	-303.4356629918867	0.0048727543350335625
5330000	-295.5030545721167	NaN	-295.5030545721167	NaN	392.45139491322504	Infinity	-295.5030545721167	0.0051289072744497045
5331000	-303.2818920473933	NaN	-303.2818920473933	NaN	499.82871204058404	Infinity	-303.2818920473933	0.007870231209043914
5332000	-312.41228172183247	NaN	-312.41228172183247	NaN	765.0511560488394	Infinity	-312.41228172183247	0.004981692019214673
5333000	-333.9181103260616	NaN	-333.9181103260616	NaN	936.3924230251741	Infinity	-333.9181103260616	0.003231083834721633
5334000	-308.94303896387805	NaN	-308.94303896387805	NaN	744.0207693400016	Infinity	-308.94303896387805	0.006389736137680179
5335000	-303.75514908506534	NaN	-303.75514908506534	NaN	620.8299391755978	Infinity	-303.75514908506534	0.00705384531439633
5336000	-292.5483889500998	NaN	-292.5483889500998	NaN	509.56410882548704	Infinity	-292.5483889500998	0.006662727871269928
5337000	-289.3064019842835	NaN	-289.3064019842835	NaN	498.29395295935865	Infinity	-289.3064019842835	0.008485479419342079
5338000	-296.116604955336	NaN	-296.116604955336	NaN	495.60790842662635	Infinity	-296.116604955336	0.006672137201334718
5339000	-297.29920199761784	NaN	-297.29920199761784	NaN	529.3600758426197	Infinity	-297.29920199761784	0.006755326160984821
5340000	-294.4733866865315	NaN	-294.4733866865315	NaN	618.5063140681203	Infinity	-294.4733866865315	0.007187725735202196
5341000	-328.1491567776591	NaN	-328.1491567776591	NaN	1052.6648447202165	Infinity	-328.1491567776591	0.004054298370248047
5342000	-316.1838663969083	NaN	-316.1838663969083	NaN	743.9988962453832	Infinity	-316.1838663969083	0.0037952048557385798
5343000	-315.8213909490233	NaN	-315.8213909490233	NaN	732.8382497049961	Infinity	-315.8213909490233	0.005409033865727547
5344000	-329.4396114879129	NaN	-329.4396114879129	NaN	870.7825028076487	Infinity	-329.4396114879129	0.00465455048130725
5345000	-302.10378356078	NaN	-302.10378356078	NaN	552.8454909919122	Infinity	-302.10378356078	0.005736880443504404
5346000	-339.96064845969926	NaN	-339.96064845969926	NaN	1509.2473770372128	Infinity	-339.96064845969926	0.003089786894332414
5347000	-363.676292502598	NaN	-363.676292502598	NaN	2245.405471136484	Infinity	-363.676292502598	0.0016468975373797555
5348000	-377.0551415408495	NaN	-377.0551415408495	NaN	2909.087173682265	Infinity	-377.0551415408495	0.0012165145899000313
5349000	-387.6200455471789	NaN	-387.6200455471789	NaN	2762.3922449306274	Infinity	-387.6200455471789	0.0014884984446247593
5350000	-375.3363588572198	NaN	-375.3363588572198	NaN	1962.0718962069463	Infinity	-375.3363588572198	0.0017433159533768302
5351000	-392.77058033379666	NaN	-392.77058033379666	NaN	3134.4630825718405	Infinity	-392.77058033379666	9.095710454687996E-4
5352000	-391.37277709600113	NaN	-391.37277709600113	NaN	3547.0594772249815	Infinity	-391.37277709600113	9.290467515541932E-4
5353000	-376.64542796889214	NaN	-376.64542796889214	NaN	2486.227426254933	Infinity	-376.64542796889214	9.660155008543504E-4
5354000	-370.2670238765926	NaN	-370.2670238765926	NaN	2783.605104041718	Infinity	-370.2670238765926	0.0014888081161749966
5355000	-329.6791021510942	NaN	-329.6791021510942	NaN	855.8918411017622	Infinity	-329.6791021510942	0.0032252156097164857
5356000	-309.8088683359164	NaN	-309.8088683359164	NaN	822.0927362249203	Infinity	-309.8088683359164	0.0048556670276843255
5357000	-327.217503617065	NaN	-327.217503617065	NaN	1276.8229520524173	Infinity	-327.217503617065	0.002902440098055217
5358000	-354.97912347026875	NaN	-354.97912347026875	NaN	1636.2272513340702	Infinity	-354.97912347026875	0.0017314502492616745
5359000	-320.15512582198835	NaN	-320.15512582198835	NaN	767.7972266713253	Infinity	-320.15512582198835	0.0036903437188131045
5360000	-314.13323082054785	NaN	-314.13323082054785	NaN	730.995984644679	Infinity	-314.13323082054785	0.005799906789645372
5361000	-323.3322328683847	NaN	-323.3322328683847	NaN	1135.7763037628545	Infinity	-323.3322328683847	0.0032127148397374295
5362000	-349.4119194116045	NaN	-349.4119194116045	NaN	2221.260743834583	Infinity	-349.4119194116045	0.0021287901067247117
5363000	-345.05147432325305	NaN	-345.05147432325305	NaN	1168.4054912397887	Infinity	-345.05147432325305	0.002208191716143554
5364000	-352.94250079844886	NaN	-352.94250079844886	NaN	1730.9130838148994	Infinity	-352.94250079844886	0.001770670308407768
5365000	-396.121351921144	NaN	-396.121351921144	NaN	4271.2544570506925	Infinity	-396.121351921144	0.0010749516078973976
5366000	-345.2782661219639	NaN	-345.2782661219639	NaN	1924.491646370035	Infinity	-345.2782661219639	0.0029906954966978463
5367000	-313.8519164662801	NaN	-313.8519164662801	NaN	700.6646125105138	Infinity	-313.8519164662801	0.006054038680482901
5368000	-300.038174498405	NaN	-300.038174498405	NaN	472.37226944134034	Infinity	-300.038174498405	0.005208913627786968
5369000	-308.2731066299097	NaN	-308.2731066299097	NaN	659.7595626460462	Infinity	-308.2731066299097	0.006221925852029601
5370000	-293.07668578459777	NaN	-293.07668578459777	NaN	441.02426365955375	Infinity	-293.07668578459777	0.005748761935508502
5371000	-308.46656550737384	NaN	-308.46656550737384	NaN	588.6288713060443	Infinity	-308.46656550737384	0.005665444497789707
5372000	-299.97482924905063	NaN	-299.97482924905063	NaN	508.40060779604215	Infinity	-299.97482924905063	0.004899329956540429
5373000	-325.25008384331966	NaN	-325.25008384331966	NaN	1017.9391500108655	Infinity	-325.25008384331966	0.004480111671186317
5374000	-326.2917113598278	NaN	-326.2917113598278	NaN	958.2590528081964	Infinity	-326.2917113598278	0.004039425001212422
5375000	-311.20192066214037	NaN	-311.20192066214037	NaN	893.2575593672624	Infinity	-311.20192066214037	0.004630041743117908
5376000	-316.1115342588072	NaN	-316.1115342588072	NaN	1275.2456901268354	Infinity	-316.1115342588072	0.005582127035828482
5377000	-295.2178584562019	NaN	-295.2178584562019	NaN	546.2175457707398	Infinity	-295.2178584562019	0.00824449406970575
5378000	-286.0574448969096	NaN	-286.0574448969096	NaN	368.32188422347724	Infinity	-286.0574448969096	0.008824896814654603
5379000	-282.08002240840204	NaN	-282.08002240840204	NaN	296.99544911816264	Infinity	-282.08002240840204	0.009054146593752978
5380000	-282.9857242476391	NaN	-282.9857242476391	NaN	351.5701455913035	Infinity	-282.9857242476391	0.009976955797954339
5381000	-278.0718385041622	NaN	-278.0718385041622	NaN	321.4537253440919	Infinity	-278.0718385041622	0.009030611904055732
5382000	-313.89371291963613	NaN	-313.89371291963613	NaN	646.0497738765988	Infinity	-313.89371291963613	0.004223311229585029
5383000	-353.9792971564195	NaN	-353.9792971564195	NaN	1609.7161129930676	Infinity	-353.9792971564195	0.0019136958409061275
5384000	-325.67660112096115	NaN	-325.67660112096115	NaN	913.2600534779416	Infinity	-325.67660112096115	0.0030208162061092186
5385000	-350.79382741834456	NaN	-350.79382741834456	NaN	2206.314425983415	Infinity	-350.79382741834456	0.0026925564004586285
5386000	-331.41778527370275	NaN	-331.41778527370275	NaN	1570.4753379356287	Infinity	-331.41778527370275	0.004018113624089897
5387000	-325.04491401471813	NaN	-325.04491401471813	NaN	1139.761353438945	Infinity	-325.04491401471813	0.0030885720312772615
5388000	-332.27770952294674	NaN	-332.27770952294674	NaN	829.2356774977386	Infinity	-332.27770952294674	0.00282937559355904
5389000	-323.4466402726763	NaN	-323.4466402726763	NaN	1094.6803191952563	Infinity	-323.4466402726763	0.0037927540202443654
5390000	-310.73315240538693	NaN	-310.73315240538693	NaN	645.640485567594	Infinity	-310.73315240538693	0.00464587283157073
5391000	-315.18150362720655	NaN	-315.18150362720655	NaN	670.0883948647144	Infinity	-315.18150362720655	0.003955519963452072
5392000	-346.4264555278277	NaN	-346.4264555278277	NaN	1639.996661916881	Infinity	-346.4264555278277	0.0019229089005127742
5393000	-357.8982559357893	NaN	-357.8982559357893	NaN	1964.4139253673823	Infinity	-357.8982559357893	0.0015776956549006355
5394000	-359.26121499504114	NaN	-359.26121499504114	NaN	1734.9685625750585	Infinity	-359.26121499504114	0.002352799403112951
5395000	-391.8827489105104	NaN	-391.8827489105104	NaN	3605.7589873429756	Infinity	-391.8827489105104	0.0012788506241073905
5396000	-373.8678991616611	NaN	-373.8678991616611	NaN	2378.7043601676505	Infinity	-373.8678991616611	0.0013717158001073032
5397000	-367.84152878139605	NaN	-367.84152878139605	NaN	2446.836845666396	Infinity	-367.84152878139605	0.0010798844306778841
5398000	-414.6259510594808	NaN	-414.6259510594808	NaN	7759.437020262802	Infinity	-414.6259510594808	5.805840704476233E-4
5399000	-447.92817017157057	NaN	-447.92817017157057	NaN	14243.528779633813	Infinity	-447.92817017157057	3.58515334624529E-4
5400000	-421.7312349576819	NaN	-421.7312349576819	NaN	8220.310259252448	Infinity	-421.7312349576819	4.7308452828681677E-4
5401000	-417.7827907521451	NaN	-417.7827907521451	NaN	10224.949699193212	Infinity	-417.7827907521451	6.66014057193698E-4
5402000	-399.33852975793184	NaN	-399.33852975793184	NaN	5904.577467950363	Infinity	-399.33852975793184	7.760377357073164E-4
5403000	-414.5776231112055	NaN	-414.5776231112055	NaN	6630.5535092356995	Infinity	-414.5776231112055	4.721277692130349E-4
5404000	-415.7681819016138	NaN	-415.7681819016138	NaN	6483.0744822802435	Infinity	-415.7681819016138	5.661607428266618E-4
5405000	-420.443112882388	NaN	-420.443112882388	NaN	5686.196682052877	Infinity	-420.443112882388	4.682138347423645E-4
5406000	-421.2903855532193	NaN	-421.2903855532193	NaN	6510.362422478344	Infinity	-421.2903855532193	4.564880120444782E-4
5407000	-429.4287675068234	NaN	-429.4287675068234	NaN	7186.991617341923	Infinity	-429.4287675068234	3.815534103523199E-4
5408000	-444.64084849670166	NaN	-444.64084849670166	NaN	9381.639232794114	Infinity	-444.64084849670166	3.265445411066662E-4
5409000	-439.25159797082677	NaN	-439.25159797082677	NaN	9892.281700417452	Infinity	-439.25159797082677	3.096521173624417E-4
5410000	-414.07862026720096	NaN	-414.07862026720096	NaN	5342.805916460209	Infinity	-414.07862026720096	4.7170437979880155E-4
5411000	-404.6528750556387	NaN	-404.6528750556387	NaN	5330.6835344931005	Infinity	-404.6528750556387	7.894091943690403E-4
5412000	-414.0041815098173	NaN	-414.0041815098173	NaN	5810.820186736064	Infinity	-414.0041815098173	6.254738090582372E-4
5413000	-411.0171516695702	NaN	-411.0171516695702	NaN	5959.269707693418	Infinity	-411.0171516695702	6.403248047310983E-4
5414000	-407.927863934179	NaN	-407.927863934179	NaN	6081.328882307263	Infinity	-407.927863934179	8.75787020251852E-4
5415000	-419.78630283470824	NaN	-419.78630283470824	NaN	7393.913265537725	Infinity	-419.78630283470824	4.514813924145687E-4
5416000	-378.13238027493827	NaN	-378.13238027493827	NaN	2900.452351756449	Infinity	-378.13238027493827	0.0013569031958316788
5417000	-343.0250413866617	NaN	-343.0250413866617	NaN	1939.0904972030994	Infinity	-343.0250413866617	0.002369915880709252
5418000	-358.96954362494006	NaN	-358.96954362494006	NaN	2160.356010461454	Infinity	-358.96954362494006	0.0017163503484955885
5419000	-386.27972139380813	NaN	-386.27972139380813	NaN	2885.051207675042	Infinity	-386.27972139380813	9.114452958682922E-4
5420000	-369.55475828165305	NaN	-369.55475828165305	NaN	2014.0458544900303	Infinity	-369.55475828165305	0.0012615175736329606
5421000	-301.74050665823916	NaN	-301.74050665823916	NaN	581.3096082680867	Infinity	-301.74050665823916	0.004495804774108404
5422000	-303.62750938150134	NaN	-303.62750938150134	NaN	628.4742591991026	Infinity	-303.62750938150134	0.005001873213394923
5423000	-327.5737528583184	NaN	-327.5737528583184	NaN	1015.5071835395194	Infinity	-327.5737528583184	0.004137877309455935
5424000	-317.1748417010963	NaN	-317.1748417010963	NaN	787.4130651161718	Infinity	-317.1748417010963	0.004394993137653462
5425000	-319.2532353915512	NaN	-319.2532353915512	NaN	870.8395266438038	Infinity	-319.2532353915512	0.0055866908041478985
5426000	-312.1383363659727	NaN	-312.1383363659727	NaN	784.4973678300097	Infinity	-312.1383363659727	0.005103939602993341
5427000	-375.9895472375032	NaN	-375.9895472375032	NaN	2858.3148661309788	Infinity	-375.9895472375032	0.0012790162287943528
5428000	-380.1031014402996	NaN	-380.1031014402996	NaN	3072.3423405434514	Infinity	-380.1031014402996	0.0011540268951126453
5429000	-379.56326887781864	NaN	-379.56326887781864	NaN	3092.919574974615	Infinity	-379.56326887781864	0.001464129342940435
5430000	-341.8890659983398	NaN	-341.8890659983398	NaN	1279.554602034797	Infinity	-341.8890659983398	0.002319263550924467
5431000	-336.0444680008873	NaN	-336.0444680008873	NaN	1117.028948085767	Infinity	-336.0444680008873	0.002748367919157386
5432000	-299.95053319313763	NaN	-299.95053319313763	NaN	698.6668972851211	Infinity	-299.95053319313763	0.005168506749742011
5433000	-318.77371598424145	NaN	-318.77371598424145	NaN	665.208829999615	Infinity	-318.77371598424145	0.0038022484279716987
5434000	-334.11254986376235	NaN	-334.11254986376235	NaN	954.227155543735	Infinity	-334.11254986376235	0.0034024759194608172
5435000	-313.29443107625195	NaN	-313.29443107625195	NaN	583.6001178038493	Infinity	-313.29443107625195	0.003943858289416224
5436000	-332.2496362955267	NaN	-332.2496362955267	NaN	1035.1648483793622	Infinity	-332.2496362955267	0.003050875096192912
5437000	-356.83140140421034	NaN	-356.83140140421034	NaN	2549.7871882026798	Infinity	-356.83140140421034	0.002470539640389056
5438000	-364.99118138358597	NaN	-364.99118138358597	NaN	2143.7525913078825	Infinity	-364.99118138358597	0.0017099280193059601
